"Gene","Early.lfc","Early.padj","Late.lfc","Late.padj","Middle.lfc","Middle.padj"
"CD24",-0.620292647572613,0.135597660060461,-0.585968791668715,0.16956921304265,-0.442360810933535,0.583606608778241
"CD244",-0.292094858501947,0.556561411831975,0.199284855147857,0.724319836601845,-0.157081698896197,0.921321623494737
"CD247",-0.775949639639499,0.119099442945058,-0.161660842249828,0.785499113829292,-0.145059414969886,0.934710508757316
"CD27",-0.107987769389662,0.7443545190787,0.151017978407552,0.679741850026715,0.0433273890841095,0.968098229798946
"CD274",-0.632406075544644,0.197895777570415,-0.560650436355926,0.262593833829586,0.438058532003284,0.632017345709765
"CD28",-0.340677555112446,0.449587975118636,-0.494878962543138,0.276736756855794,-0.194333506593105,0.881253783705733
"CD36",-0.36267155689707,0.405199536776892,-0.814965598467373,0.0499122203263914,-0.763725015598084,0.209192030330653
"CD38",-0.570219307227737,0.20590016189084,-0.413227967451146,0.402774660662142,-0.0495338762116173,0.968098229798946
"CD3D",0.933574831277399,0.00361937798417881,0.819925752438362,0.00516136338307341,0.586778642217928,0.249631413934191
"CD3E",0.781276546606268,0.0030600498909414,0.767249727147068,0.00132782409847889,0.471050280886011,0.257141098221386
"CD3G",-0.885077053498787,0.0573007597175189,0.40019390266783,0.424866815913945,0.100796570197256,0.944061107117224
"CD40",0.498210981390345,0.0115022803820229,0.345021331016579,0.0744952520797903,0.36446981073049,0.281609575303756
"CD40LG",-0.65812836058509,0.123532189197731,-0.626951585818052,0.145414698996526,-0.354500431146041,0.681682742559948
"CD44",0.333868701907011,0.136167011912647,0.554286545031633,0.00915758022432219,0.292905257872283,0.494251910435014
"CD46",-0.25703915949178,0.556561411831975,-0.112361529155429,0.809220349242037,0.265080731974177,0.779114988232082
"CD47",0.470104066467069,0.118783874795567,0.631561326570717,0.0281923094155634,0.417601534395445,0.461187472296095
"CD48",0.326733815848947,0.136611711202973,0.0775877096940469,0.754416775567564,0.101662758492182,0.869349728663984
"CD5",0.412139027997505,0.0728004040767658,0.472946474741398,0.0379259016766294,0.556505410509356,0.136568172028564
"CD53",-0.536082026995457,0.127298354627267,-0.328541097911817,0.367642894803597,-0.159040834732918,0.867967989501359
"CD55",0.470049210433245,0.093489068460137,0.749949873991637,0.00438106288193072,0.60741796372662,0.147398515668255
"CD58",0.0574538636171962,0.87543761243721,0.0959224423587148,0.808020714899226,-0.0440754804359447,0.968098229798946
"CD59",0.335099252814162,0.368745096152802,0.36622692594999,0.341233739364866,0.647764101732593,0.295651980300837
"CD6",0.186155403436736,0.69570525552107,0.618549837913301,0.183669484190719,0.413362118279315,0.640501652675921
"CD68",-0.792326448987814,0.0853183486091844,-0.814944769515006,0.075200083905976,-0.358797760960909,0.721318149842571
